$Date,$Time,PIC101SP,PT101,PIC101OUT,PIC101P_GS,PIC101I_GS
05/23/22,03:15:02,0,1.17,100,140,3
05/23/22,03:15:03,0,1.17,100,140,3
05/23/22,03:15:04,0,1.17,100,140,3
05/23/22,03:15:05,0,1.17,100,140,3
05/23/22,03:15:06,0,1.17,100,140,3
05/23/22,03:15:07,0,1.17,100,140,3
05/23/22,03:15:08,0,1.17,100,140,3
05/23/22,03:15:09,0,1.17,100,140,3
05/23/22,03:15:10,0,1.171,100,140,3
05/23/22,03:15:11,0,1.17,100,140,3
05/23/22,03:15:12,0,1.17,100,140,3
05/23/22,03:15:13,0,1.171,100,140,3
05/23/22,03:15:14,0,1.17,100,140,3
05/23/22,03:15:15,0,1.17,100,140,3
05/23/22,03:15:16,0,1.17,100,140,3
05/23/22,03:15:17,0,1.17,100,140,3
05/23/22,03:15:18,0,1.17,100,140,3
05/23/22,03:15:19,0,1.171,100,140,3
05/23/22,03:15:20,0,1.171,100,140,3
05/23/22,03:15:21,0,1.171,100,140,3
05/23/22,03:15:22,0,1.171,100,140,3
05/23/22,03:15:23,0,1.171,100,140,3
05/23/22,03:15:24,0,1.171,100,140,3
05/23/22,03:15:25,0,1.171,100,140,3
05/23/22,03:15:26,0,1.171,100,140,3
05/23/22,03:15:27,0,1.171,100,140,3
05/23/22,03:15:28,0,1.171,100,140,3
05/23/22,03:15:29,0,1.171,100,140,3
05/23/22,03:15:30,0,1.171,100,140,3
05/23/22,03:15:31,0,1.171,100,140,3
05/23/22,03:15:32,0,1.171,100,140,3
05/23/22,03:15:33,0,1.171,100,140,3
05/23/22,03:15:34,0,1.171,100,140,3
05/23/22,03:15:35,0,1.171,100,140,3
05/23/22,03:15:36,0,1.171,100,140,3
05/23/22,03:15:37,0,1.172,100,140,3
05/23/22,03:15:38,0,1.171,100,140,3
05/23/22,03:15:39,0,1.171,100,140,3
05/23/22,03:15:40,0,1.171,9.998169,140,3
05/23/22,03:15:41,0,1.171,9.998169,140,3
05/23/22,03:15:42,0,1.178,9.998169,140,3
05/23/22,03:15:43,0,1.228,9.998169,140,3
05/23/22,03:15:44,0,1.274,9.998169,140,3
05/23/22,03:15:45,0,1.319,9.998169,140,3
05/23/22,03:15:46,0,1.361,9.998169,140,3
05/23/22,03:15:47,0,1.4,9.998169,140,3
05/23/22,03:15:48,0,1.438,9.998169,140,3
05/23/22,03:15:49,0,1.474,9.998169,140,3
05/23/22,03:15:50,0,1.507,9.998169,140,3
05/23/22,03:15:51,0,1.538,9.998169,140,3
05/23/22,03:15:52,0,1.566,9.998169,140,3
05/23/22,03:15:53,0,1.594,9.998169,140,3
05/23/22,03:15:54,0,1.62,9.998169,140,3
05/23/22,03:15:55,0,1.643,9.998169,140,3
05/23/22,03:15:56,0,1.667,9.998169,140,3
05/23/22,03:15:57,0,1.689,9.998169,140,3
05/23/22,03:15:58,0,1.71,9.998169,140,3
05/23/22,03:15:59,0,1.73,9.998169,140,3
05/23/22,03:16:00,0,1.749,9.998169,140,3
05/23/22,03:16:01,0,1.765,9.998169,140,3
05/23/22,03:16:02,0,1.782,9.998169,140,3
05/23/22,03:16:03,0,1.797,9.998169,140,3
05/23/22,03:16:04,0,1.812,9.998169,140,3
05/23/22,03:16:05,0,1.827,9.998169,140,3
05/23/22,03:16:06,0,1.84,9.998169,140,3
05/23/22,03:16:07,0,1.853,9.998169,140,3
05/23/22,03:16:08,0,1.865,9.998169,140,3
05/23/22,03:16:09,0,1.878,9.998169,140,3
05/23/22,03:16:10,0,1.888,9.998169,140,3
05/23/22,03:16:11,0,1.9,9.998169,140,3
05/23/22,03:16:12,0,1.91,9.998169,140,3
05/23/22,03:16:13,0,1.92,9.998169,140,3
05/23/22,03:16:14,0,1.929,9.998169,140,3
05/23/22,03:16:15,0,1.938,9.998169,140,3
05/23/22,03:16:16,0,1.946,9.998169,140,3
05/23/22,03:16:17,0,1.955,9.998169,140,3
05/23/22,03:16:18,0,1.962,9.998169,140,3
05/23/22,03:16:19,0,1.969,9.998169,140,3
05/23/22,03:16:20,0,1.977,9.998169,140,3
05/23/22,03:16:21,0,1.984,9.998169,140,3
05/23/22,03:16:22,0,1.99,9.998169,140,3
05/23/22,03:16:23,0,1.996,9.998169,140,3
05/23/22,03:16:24,0,2.002,9.998169,140,3
05/23/22,03:16:25,0,2.008,9.998169,140,3
05/23/22,03:16:26,0,2.013,9.998169,140,3
05/23/22,03:16:27,0,2.019,9.998169,140,3
05/23/22,03:16:28,0,2.023,9.998169,140,3
05/23/22,03:16:29,0,2.028,9.998169,140,3
05/23/22,03:16:30,0,2.033,9.998169,140,3
05/23/22,03:16:31,0,2.037,9.998169,140,3
05/23/22,03:16:32,0,2.041,9.998169,140,3
05/23/22,03:16:33,0,2.045,9.998169,140,3
05/23/22,03:16:34,0,2.049,9.998169,140,3
05/23/22,03:16:35,0,2.053,9.998169,140,3
05/23/22,03:16:36,0,2.056,9.998169,140,3
05/23/22,03:16:37,0,2.06,9.998169,140,3
05/23/22,03:16:38,0,2.063,9.998169,140,3
05/23/22,03:16:39,0,2.065,9.998169,140,3
05/23/22,03:16:40,0,2.069,9.998169,140,3
05/23/22,03:16:41,0,2.072,9.998169,140,3
05/23/22,03:16:42,0,2.075,9.998169,140,3
05/23/22,03:16:43,0,2.077,9.998169,140,3
05/23/22,03:16:44,0,2.08,9.998169,140,3
05/23/22,03:16:45,0,2.082,9.998169,140,3
05/23/22,03:16:46,0,2.085,9.998169,140,3
05/23/22,03:16:47,0,2.087,9.998169,140,3
05/23/22,03:16:48,0,2.089,9.998169,140,3
05/23/22,03:16:49,0,2.091,9.998169,140,3
05/23/22,03:16:50,0,2.092,9.998169,140,3
05/23/22,03:16:51,0,2.095,9.998169,140,3
05/23/22,03:16:52,0,2.097,9.998169,140,3
05/23/22,03:16:53,0,2.098,9.998169,140,3
05/23/22,03:16:54,0,2.101,9.998169,140,3
05/23/22,03:16:55,0,2.102,9.998169,140,3
05/23/22,03:16:56,0,2.103,9.998169,140,3
05/23/22,03:16:57,0,2.105,9.998169,140,3
05/23/22,03:16:58,0,2.107,9.998169,140,3
05/23/22,03:16:59,0,2.108,9.998169,140,3
05/23/22,03:17:00,0,2.109,9.998169,140,3
05/23/22,03:17:01,0,2.111,9.998169,140,3
05/23/22,03:17:02,0,2.112,9.998169,140,3
05/23/22,03:17:03,0,2.114,9.998169,140,3
05/23/22,03:17:04,0,2.115,9.998169,140,3
05/23/22,03:17:05,0,2.116,9.998169,140,3
05/23/22,03:17:06,0,2.118,9.998169,140,3
05/23/22,03:17:07,0,2.119,9.998169,140,3
05/23/22,03:17:08,0,2.119,9.998169,140,3
05/23/22,03:17:09,0,2.121,9.998169,140,3
05/23/22,03:17:10,0,2.121,9.998169,140,3
05/23/22,03:17:11,0,2.123,9.998169,140,3
05/23/22,03:17:12,0,2.124,9.998169,140,3
05/23/22,03:17:13,0,2.125,9.998169,140,3
05/23/22,03:17:14,0,2.126,9.998169,140,3
05/23/22,03:17:15,0,2.126,9.998169,140,3
05/23/22,03:17:16,0,2.127,9.998169,140,3
05/23/22,03:17:17,0,2.128,9.998169,140,3
05/23/22,03:17:18,0,2.129,9.998169,140,3
05/23/22,03:17:19,0,2.13,9.998169,140,3
05/23/22,03:17:20,0,2.131,9.998169,140,3
05/23/22,03:17:21,0,2.131,9.998169,140,3
05/23/22,03:17:22,0,2.132,9.998169,140,3
05/23/22,03:17:23,0,2.133,9.998169,140,3
05/23/22,03:17:24,0,2.133,9.998169,140,3
05/23/22,03:17:25,0,2.134,9.998169,140,3
05/23/22,03:17:26,0,2.135,9.998169,140,3
05/23/22,03:17:27,0,2.136,9.998169,140,3
05/23/22,03:17:28,0,2.136,9.998169,140,3
05/23/22,03:17:29,0,2.137,9.998169,140,3
05/23/22,03:17:30,0,2.137,9.998169,140,3
05/23/22,03:17:31,0,2.138,9.998169,140,3
05/23/22,03:17:32,0,2.139,9.998169,140,3
05/23/22,03:17:33,0,2.139,9.998169,140,3
05/23/22,03:17:34,0,2.14,9.998169,140,3
05/23/22,03:17:35,0,2.141,9.998169,140,3
05/23/22,03:17:36,0,2.141,9.998169,140,3
05/23/22,03:17:37,0,2.141,9.998169,140,3
05/23/22,03:17:38,0,2.141,9.998169,140,3
05/23/22,03:17:39,0,2.142,9.998169,140,3
05/23/22,03:17:40,0,2.142,9.998169,140,3
05/23/22,03:17:41,0,2.143,9.998169,140,3
05/23/22,03:17:42,0,2.143,9.998169,140,3
05/23/22,03:17:43,0,2.144,9.998169,140,3
05/23/22,03:17:44,0,2.144,9.998169,140,3
05/23/22,03:17:45,0,2.144,9.998169,140,3
05/23/22,03:17:46,0,2.144,9.998169,140,3
05/23/22,03:17:47,0,2.144,9.998169,140,3
05/23/22,03:17:48,0,2.145,9.998169,140,3
05/23/22,03:17:49,0,2.145,9.998169,140,3
05/23/22,03:17:50,0,2.145,9.998169,140,3
05/23/22,03:17:51,0,2.145,9.998169,140,3
05/23/22,03:17:52,0,2.145,9.998169,140,3
05/23/22,03:17:53,0,2.145,9.998169,140,3
05/23/22,03:17:54,0,2.145,9.998169,140,3
05/23/22,03:17:55,0,2.145,9.998169,140,3
05/23/22,03:17:56,0,2.145,9.998169,140,3
05/23/22,03:17:57,0,2.145,9.998169,140,3
05/23/22,03:17:58,0,2.145,9.998169,140,3
05/23/22,03:17:59,0,2.146,9.998169,140,3
05/23/22,03:18:00,0,2.146,9.998169,140,3
05/23/22,03:18:01,0,2.146,9.998169,140,3
05/23/22,03:18:02,0,2.146,9.998169,140,3
05/23/22,03:18:03,0,2.146,9.998169,140,3
05/23/22,03:18:04,0,2.146,9.998169,140,3
05/23/22,03:18:05,0,2.146,9.998169,140,3
05/23/22,03:18:06,0,2.146,9.998169,140,3
05/23/22,03:18:07,0,2.146,9.998169,140,3
05/23/22,03:18:08,0,2.146,9.998169,140,3
05/23/22,03:18:09,0,2.146,9.998169,140,3
05/23/22,03:18:10,0,2.146,9.998169,140,3
05/23/22,03:18:11,0,2.146,9.998169,140,3
05/23/22,03:18:12,0,2.146,9.998169,140,3
05/23/22,03:18:13,0,2.146,9.998169,140,3
05/23/22,03:18:14,0,2.146,9.998169,140,3
05/23/22,03:18:15,0,2.146,9.998169,140,3
05/23/22,03:18:16,0,2.145,9.998169,140,3
05/23/22,03:18:17,0,2.145,9.998169,140,3
05/23/22,03:18:18,0,2.145,9.998169,140,3
05/23/22,03:18:19,0,2.145,9.998169,140,3
05/23/22,03:18:20,0,2.145,9.998169,140,3
05/23/22,03:18:21,0,2.145,9.998169,140,3
05/23/22,03:18:22,0,2.145,9.998169,140,3
05/23/22,03:18:23,0,2.145,9.998169,140,3
05/23/22,03:18:24,0,2.145,9.998169,140,3
05/23/22,03:18:25,0,2.144,9.998169,140,3
05/23/22,03:18:26,0,2.144,9.998169,140,3
05/23/22,03:18:27,0,2.144,9.998169,140,3
05/23/22,03:18:28,0,2.143,9.998169,140,3
05/23/22,03:18:29,0,2.143,9.998169,140,3
05/23/22,03:18:30,0,2.143,9.998169,140,3
05/23/22,03:18:31,0,2.143,9.998169,140,3
05/23/22,03:18:32,0,2.143,9.998169,140,3
05/23/22,03:18:33,0,2.142,9.998169,140,3
05/23/22,03:18:34,0,2.142,9.998169,140,3
05/23/22,03:18:35,0,2.142,9.998169,140,3
05/23/22,03:18:36,0,2.142,9.998169,140,3
05/23/22,03:18:37,0,2.141,9.998169,140,3
05/23/22,03:18:38,0,2.141,9.998169,140,3
05/23/22,03:18:39,0,2.141,9.998169,140,3
05/23/22,03:18:40,0,2.141,9.998169,140,3
05/23/22,03:18:41,0,2.141,9.998169,140,3
05/23/22,03:18:42,0,2.141,9.998169,140,3
05/23/22,03:18:43,0,2.14,9.998169,140,3
05/23/22,03:18:44,0,2.141,9.998169,140,3
05/23/22,03:18:45,0,2.14,9.998169,140,3
05/23/22,03:18:46,0,2.139,9.998169,140,3
05/23/22,03:18:47,0,2.139,9.998169,140,3
05/23/22,03:18:48,0,2.139,9.998169,140,3
05/23/22,03:18:49,0,2.139,9.998169,140,3
05/23/22,03:18:50,0,2.139,9.998169,140,3
05/23/22,03:18:51,0,2.138,9.998169,140,3
05/23/22,03:18:52,0,2.138,9.998169,140,3
05/23/22,03:18:53,0,2.138,9.998169,140,3
05/23/22,03:18:54,0,2.138,9.998169,140,3
05/23/22,03:18:55,0,2.137,9.998169,140,3
05/23/22,03:18:56,0,2.137,9.998169,140,3
05/23/22,03:18:57,0,2.137,9.998169,140,3
05/23/22,03:18:58,0,2.137,9.998169,140,3
05/23/22,03:18:59,0,2.137,9.998169,140,3
05/23/22,03:19:00,0,2.137,9.998169,140,3
05/23/22,03:19:01,0,2.137,9.998169,140,3
05/23/22,03:19:02,0,2.136,9.998169,140,3
05/23/22,03:19:03,0,2.136,9.998169,140,3
05/23/22,03:19:04,0,2.136,9.998169,140,3
05/23/22,03:19:05,0,2.136,9.998169,140,3
05/23/22,03:19:06,0,2.136,9.998169,140,3
05/23/22,03:19:07,0,2.135,9.998169,140,3
05/23/22,03:19:08,0,2.136,9.998169,140,3
05/23/22,03:19:09,0,2.135,9.998169,140,3
05/23/22,03:19:10,0,2.135,9.998169,140,3
05/23/22,03:19:11,0,2.135,9.998169,140,3
05/23/22,03:19:12,0,2.135,9.998169,140,3
05/23/22,03:19:13,0,2.135,9.998169,140,3
05/23/22,03:19:14,0,2.134,9.998169,140,3
05/23/22,03:19:15,0,2.134,9.998169,140,3
05/23/22,03:19:16,0,2.134,9.998169,140,3
05/23/22,03:19:17,0,2.134,9.998169,140,3
05/23/22,03:19:18,0,2.134,9.998169,140,3
05/23/22,03:19:19,0,2.134,9.998169,140,3
05/23/22,03:19:20,0,2.133,9.998169,140,3
05/23/22,03:19:21,0,2.133,9.998169,140,3
05/23/22,03:19:22,0,2.133,9.998169,140,3
05/23/22,03:19:23,0,2.133,9.998169,140,3
05/23/22,03:19:24,0,2.133,9.998169,140,3
05/23/22,03:19:25,0,2.133,9.998169,140,3
05/23/22,03:19:26,0,2.133,9.998169,140,3
05/23/22,03:19:27,0,2.132,9.998169,140,3
05/23/22,03:19:28,0,2.132,9.998169,140,3
05/23/22,03:19:29,0,2.132,9.998169,140,3
05/23/22,03:19:30,0,2.132,9.998169,140,3
05/23/22,03:19:31,0,2.132,9.998169,140,3
05/23/22,03:19:32,0,2.131,9.998169,140,3
05/23/22,03:19:33,0,2.131,9.998169,140,3
05/23/22,03:19:34,0,2.131,9.998169,140,3
05/23/22,03:19:35,0,2.131,9.998169,140,3
05/23/22,03:19:36,0,2.131,9.998169,140,3
05/23/22,03:19:37,0,2.131,9.998169,140,3
05/23/22,03:19:38,0,2.13,9.998169,140,3
05/23/22,03:19:39,0,2.13,9.998169,140,3
05/23/22,03:19:40,0,2.13,9.998169,140,3
05/23/22,03:19:41,0,2.13,9.998169,140,3
05/23/22,03:19:42,0,2.13,9.998169,140,3
05/23/22,03:19:43,0,2.13,9.998169,140,3
05/23/22,03:19:44,0,2.13,9.998169,140,3
05/23/22,03:19:45,0,2.13,9.998169,140,3
05/23/22,03:19:46,0,2.13,9.998169,140,3
05/23/22,03:19:47,0,2.13,9.998169,140,3
05/23/22,03:19:48,0,2.13,9.998169,140,3
05/23/22,03:19:49,0,2.13,9.998169,140,3
05/23/22,03:19:50,0,2.13,9.998169,140,3
05/23/22,03:19:51,0,2.13,9.998169,140,3
05/23/22,03:19:52,0,2.13,9.998169,140,3
05/23/22,03:19:53,0,2.13,9.998169,140,3
05/23/22,03:19:54,,,,,
05/23/22,03:19:55,,,,,
05/23/22,03:19:56,,,,,
05/23/22,03:19:57,,,,,
05/23/22,03:19:58,,,,,
05/23/22,03:19:59,,,,,
05/23/22,03:20:00,,,,,
05/23/22,03:20:01,,,,,
05/23/22,03:20:02,,,,,
05/23/22,03:20:03,,,,,
05/23/22,03:20:04,,,,,
05/23/22,03:20:05,,,,,
05/23/22,03:20:06,,,,,
05/23/22,03:20:07,,,,,
05/23/22,03:20:08,,,,,
05/23/22,03:20:09,,,,,
05/23/22,03:20:10,,,,,
05/23/22,03:20:11,,,,,
05/23/22,03:20:12,,,,,
05/23/22,03:20:13,,,,,
05/23/22,03:20:14,,,,,
05/23/22,03:20:15,,,,,
05/23/22,03:20:16,,,,,
05/23/22,03:20:17,,,,,
05/23/22,03:20:18,,,,,
05/23/22,03:20:19,,,,,
05/23/22,03:20:20,,,,,
05/23/22,03:20:21,,,,,
05/23/22,03:20:22,,,,,
05/23/22,03:20:23,,,,,
05/23/22,03:20:24,,,,,
05/23/22,03:20:25,,,,,
05/23/22,03:20:26,,,,,
05/23/22,03:20:27,,,,,
05/23/22,03:20:28,,,,,
05/23/22,03:20:29,,,,,
05/23/22,03:20:30,,,,,
05/23/22,03:20:31,,,,,
05/23/22,03:20:32,,,,,
05/23/22,03:20:33,,,,,
05/23/22,03:20:34,,,,,
05/23/22,03:20:35,,,,,
05/23/22,03:20:36,,,,,
05/23/22,03:20:37,,,,,
05/23/22,03:20:38,,,,,
05/23/22,03:20:39,,,,,
05/23/22,03:20:40,,,,,
05/23/22,03:20:41,,,,,
05/23/22,03:20:42,,,,,
05/23/22,03:20:43,,,,,
05/23/22,03:20:44,,,,,
05/23/22,03:20:45,,,,,
05/23/22,03:20:46,,,,,
05/23/22,03:20:47,,,,,
05/23/22,03:20:48,,,,,
05/23/22,03:20:49,,,,,
05/23/22,03:20:50,,,,,
05/23/22,03:20:51,,,,,
05/23/22,03:20:52,,,,,
05/23/22,03:20:53,,,,,
05/23/22,03:20:54,,,,,
05/23/22,03:20:55,,,,,
05/23/22,03:20:56,,,,,
05/23/22,03:20:57,,,,,
05/23/22,03:20:58,,,,,
05/23/22,03:20:59,,,,,
05/23/22,03:21:00,,,,,
05/23/22,03:21:01,,,,,
05/23/22,03:21:02,,,,,
05/23/22,03:21:03,,,,,
05/23/22,03:21:04,,,,,
05/23/22,03:21:05,,,,,
05/23/22,03:21:06,,,,,
05/23/22,03:21:07,,,,,
05/23/22,03:21:08,,,,,
05/23/22,03:21:09,,,,,
05/23/22,03:21:10,,,,,
05/23/22,03:21:11,,,,,
05/23/22,03:21:12,,,,,
05/23/22,03:21:13,,,,,
05/23/22,03:21:14,,,,,
05/23/22,03:21:15,,,,,
05/23/22,03:21:16,,,,,
05/23/22,03:21:17,,,,,
05/23/22,03:21:18,,,,,
05/23/22,03:21:19,,,,,
05/23/22,03:21:20,,,,,
05/23/22,03:21:21,,,,,
05/23/22,03:21:22,,,,,
05/23/22,03:21:23,,,,,
05/23/22,03:21:24,,,,,
05/23/22,03:21:25,,,,,
05/23/22,03:21:26,,,,,
05/23/22,03:21:27,,,,,
05/23/22,03:21:28,,,,,
05/23/22,03:21:29,,,,,
05/23/22,03:21:30,,,,,
05/23/22,03:21:31,,,,,
05/23/22,03:21:32,,,,,
05/23/22,03:21:33,,,,,
05/23/22,03:21:34,,,,,
05/23/22,03:21:35,,,,,
05/23/22,03:21:36,,,,,
05/23/22,03:21:37,,,,,
05/23/22,03:21:38,,,,,
05/23/22,03:21:39,,,,,
05/23/22,03:21:40,,,,,
05/23/22,03:21:41,,,,,
05/23/22,03:21:42,,,,,
05/23/22,03:21:43,,,,,
05/23/22,03:21:44,,,,,
05/23/22,03:21:45,,,,,
05/23/22,03:21:46,,,,,
05/23/22,03:21:47,,,,,
05/23/22,03:21:48,,,,,
05/23/22,03:21:49,,,,,
05/23/22,03:21:50,,,,,
05/23/22,03:21:51,,,,,
05/23/22,03:21:52,,,,,
05/23/22,03:21:53,,,,,
05/23/22,03:21:54,,,,,
05/23/22,03:21:55,,,,,
05/23/22,03:21:56,,,,,
05/23/22,03:21:57,,,,,
05/23/22,03:21:58,,,,,
05/23/22,03:21:59,,,,,
05/23/22,03:22:00,,,,,
05/23/22,03:22:01,,,,,
05/23/22,03:22:02,,,,,
05/23/22,03:22:03,,,,,
05/23/22,03:22:04,,,,,
05/23/22,03:22:05,,,,,
05/23/22,03:22:06,,,,,
05/23/22,03:22:07,,,,,
05/23/22,03:22:08,,,,,
05/23/22,03:22:09,,,,,
05/23/22,03:22:10,,,,,
05/23/22,03:22:11,,,,,
05/23/22,03:22:12,,,,,
05/23/22,03:22:13,,,,,
05/23/22,03:22:14,,,,,
05/23/22,03:22:15,,,,,
05/23/22,03:22:16,,,,,
05/23/22,03:22:17,,,,,
05/23/22,03:22:18,,,,,
05/23/22,03:22:19,,,,,
05/23/22,03:22:20,,,,,
05/23/22,03:22:21,,,,,
05/23/22,03:22:22,,,,,
05/23/22,03:22:23,,,,,
05/23/22,03:22:24,,,,,
05/23/22,03:22:25,,,,,
05/23/22,03:22:26,,,,,
05/23/22,03:22:27,,,,,
05/23/22,03:22:28,,,,,
05/23/22,03:22:29,,,,,
05/23/22,03:22:30,,,,,
05/23/22,03:22:31,,,,,
05/23/22,03:22:32,,,,,
05/23/22,03:22:33,,,,,
05/23/22,03:22:34,,,,,
05/23/22,03:22:35,,,,,
05/23/22,03:22:36,,,,,
05/23/22,03:22:37,,,,,
05/23/22,03:22:38,,,,,
05/23/22,03:22:39,,,,,
05/23/22,03:22:40,,,,,
05/23/22,03:22:41,,,,,
05/23/22,03:22:42,,,,,
05/23/22,03:22:43,,,,,
05/23/22,03:22:44,,,,,
05/23/22,03:22:45,,,,,
05/23/22,03:22:46,,,,,
05/23/22,03:22:47,,,,,
05/23/22,03:22:48,,,,,
05/23/22,03:22:49,,,,,
05/23/22,03:22:50,,,,,
05/23/22,03:22:51,,,,,
05/23/22,03:22:52,,,,,
05/23/22,03:22:53,,,,,
05/23/22,03:22:54,,,,,
05/23/22,03:22:55,,,,,
05/23/22,03:22:56,,,,,
05/23/22,03:22:57,,,,,
05/23/22,03:22:58,,,,,
05/23/22,03:22:59,,,,,
05/23/22,03:23:00,,,,,
05/23/22,03:23:01,,,,,
05/23/22,03:23:02,,,,,
05/23/22,03:23:03,,,,,
05/23/22,03:23:04,,,,,
05/23/22,03:23:05,,,,,
05/23/22,03:23:06,,,,,
05/23/22,03:23:07,,,,,
05/23/22,03:23:08,,,,,
05/23/22,03:23:09,,,,,
05/23/22,03:23:10,,,,,
05/23/22,03:23:11,,,,,
05/23/22,03:23:12,,,,,
05/23/22,03:23:13,,,,,
05/23/22,03:23:14,,,,,
05/23/22,03:23:15,,,,,
05/23/22,03:23:16,,,,,
05/23/22,03:23:17,,,,,
05/23/22,03:23:18,,,,,
05/23/22,03:23:19,,,,,
05/23/22,03:23:20,,,,,
05/23/22,03:23:21,,,,,
05/23/22,03:23:22,,,,,
05/23/22,03:23:23,,,,,
05/23/22,03:23:24,,,,,
05/23/22,03:23:25,,,,,
05/23/22,03:23:26,,,,,
05/23/22,03:23:27,,,,,
05/23/22,03:23:28,,,,,
05/23/22,03:23:29,,,,,
05/23/22,03:23:30,,,,,
05/23/22,03:23:31,,,,,
05/23/22,03:23:32,,,,,
05/23/22,03:23:33,,,,,
05/23/22,03:23:34,,,,,
05/23/22,03:23:35,,,,,
05/23/22,03:23:36,,,,,
05/23/22,03:23:37,,,,,
05/23/22,03:23:38,,,,,
05/23/22,03:23:39,,,,,
05/23/22,03:23:40,,,,,
05/23/22,03:23:41,,,,,
